windowDuration,timeSinceLastSensorEvent,prevDominantSensor1,prevDominantSensor2,lastSensorLocation,lastMotionLocation,complexity,activityChange,areaTransitions,numDistinctSensors,sensorCount-Bathroom,sensorCount-Bedroom,sensorCount-Chair,sensorCount-DiningRoom,sensorCount-Hall,sensorCount-Ignore,sensorCount-Kitchen,sensorCount-LivingRoom,sensorCount-Office,sensorCount-OutsideDoor,sensorCount-WorkArea,sensorElTime-Bathroom,sensorElTime-Bedroom,sensorElTime-Chair,sensorElTime-DiningRoom,sensorElTime-Hall,sensorElTime-Ignore,sensorElTime-Kitchen,sensorElTime-LivingRoom,sensorElTime-Office,sensorElTime-OutsideDoor,sensorElTime-WorkArea,labels
108.0,0.0,7.0,5.0,7.0,7.0,1.0,0.1574074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.96,0.0,17.39,0.0,0.0,0.0,2558.034699,2558.833029,86400.0,2051.395747,86400.0,0.057685,979.92211,0.0,86400.0,2124.613095,86400.0,0
54.0,1.0,6.0,6.0,5.0,6.0,0.8366407419411673,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,25.250000000000004,0.0,0.0,0.0,0.0,2438.881099,2439.60878,86400.0,4396.233415,86400.0,0.0,1.06855,468.928619,86400.0,2437.739335,86400.0,3
209.0,1.0,7.0,7.0,7.0,7.0,1.2866926683547546,0.84688995215311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.640000000000002,2.5700000000000003,16.14,0.0,0.0,0.0,5416.043093,774.428045,86400.0,5398.850986,86400.0,1.167444,208.233179,0.0,86400.0,5413.014942,86400.0,0
102.0,5.0,6.0,6.0,6.0,6.0,0.3533593350214213,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1500000000000004,32.2,0.0,0.0,0.0,0.0,1953.194695,1952.679953,86400.0,1301.644087,86400.0,6.203197,0.0,1607.601982,86400.0,1632.498466,86400.0,1
25.0,0.0,0.0,0.0,5.0,6.0,1.7967916319816364,0.56,6.0,0.0,0.0,0.0,0.0,4.760000000000001,0.0,8.980000000000002,15.510000000000002,5.1000000000000005,0.0,0.0,0.0,52.171309,29.546748,86400.0,10.892001,86400.0,0.0,0.064511,21.242299,86400.0,247.519713,86400.0,1
56.0,1.0,6.0,6.0,6.0,6.0,0.9709505944546686,0.3214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.71,20.640000000000004,0.0,0.0,0.0,0.0,5692.565166,5648.991109,86400.0,594.186133,86400.0,1.088761,0.0,599.074873,86400.0,5587.85479,86400.0,3
82.0,1.0,6.0,6.0,6.0,6.0,0.8366407419411673,0.7926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21,25.14,0.0,0.0,0.0,0.0,2523.470676,2524.198357,86400.0,4480.822992,86400.0,1.163483,0.0,553.518196,86400.0,2522.328912,86400.0,3
451.0,1.0,5.0,5.0,7.0,7.0,0.9709505944546686,0.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.81,0.0,13.54,0.0,0.0,0.0,2413.187017,4839.596045,86400.0,2395.99491,86400.0,0.044223,1755.154086,0.0,86400.0,2410.158866,86400.0,0
159.0,0.0,7.0,7.0,7.0,7.0,0.8366407419411673,0.7484276729559748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11,0.0,25.24000000000001,0.0,0.0,0.0,1194.485144,1195.283474,86400.0,687.846192,86400.0,0.037234,687.952568,0.0,86400.0,761.06354,86400.0,0
29.0,0.0,5.0,5.0,6.0,6.0,0.9871377743721864,0.3793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.950000000000003,14.400000000000002,0.0,0.0,0.0,0.0,5285.10469,5285.499565,86400.0,94.669071,86400.0,0.051897,0.0,104.799703,86400.0,5250.613029,86400.0,3
74.0,4.0,6.0,6.0,6.0,6.0,0.783776947484701,0.581081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.880000000000001,26.47,0.0,0.0,0.0,0.0,1329.674829,1329.160087,86400.0,678.124221,86400.0,27.013604,0.0,984.082116,86400.0,1008.9786,86400.0,1
237.0,1.0,7.0,5.0,7.0,7.0,0.9871377743721864,0.5485232067510548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.700000000000003,0.0,14.65,0.0,0.0,0.0,6371.441726,1729.826678,86400.0,6354.249619,86400.0,39.386118,1163.631812,0.0,86400.0,6368.413575,86400.0,0
35.0,0.0,6.0,7.0,6.0,6.0,0.6500224216483541,0.7714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35,29.0,0.0,0.0,0.0,0.0,218.545008,218.277017,86400.0,196.701543,86400.0,0.04691,0.0,201.665985,86400.0,210.545302,86400.0,3
30.0,2.0,6.0,6.0,6.0,6.0,0.9480782435939056,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.570000000000002,21.78,0.0,0.0,0.0,0.0,5642.507559,5598.933502,86400.0,544.128526,86400.0,2.090122,0.0,549.017266,86400.0,5537.797183,86400.0,3
75.0,1.0,6.0,6.0,6.0,6.0,0.7219280948873623,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.980000000000001,27.37,0.0,0.0,0.0,0.0,1374.473141,1373.958399,86400.0,722.922533,86400.0,3.262362,0.0,1028.880428,86400.0,1053.776912,86400.0,1
75.0,1.0,6.0,7.0,6.0,6.0,0.6500224216483541,0.2533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,28.97000000000001,0.0,0.0,0.0,0.0,5201.433683,5203.297756,86400.0,118.360351,86400.0,2.769322,0.0,126.379803,86400.0,5157.741548,86400.0,3
27.0,1.0,5.0,5.0,6.0,6.0,1.8294732983598403,0.5555555555555556,4.0,0.0,0.0,0.0,0.0,4.24,0.0,7.110000000000001,6.25,16.750000000000004,0.0,0.0,0.0,5083.425302,5085.289375,86400.0,0.35197,86400.0,2.433678,0.0,8.371422,86400.0,5039.733167,86400.0,3
23.0,1.0,6.0,6.0,6.0,6.0,0.783776947484701,0.3478260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,26.1,0.0,0.0,0.0,0.0,1006.22143,1005.706688,86400.0,354.670822,86400.0,11.981794,0.0,660.628717,86400.0,685.525201,86400.0,1
66.0,0.0,7.0,5.0,5.0,6.0,0.8366407419411673,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22,25.130000000000003,0.0,0.0,0.0,0.0,163.355157,2924.232212,86400.0,137.838404,86400.0,0.0,0.170081,141.40443,86400.0,192.044036,86400.0,1
193.0,41.0,7.0,7.0,5.0,7.0,0.7219280948873623,0.160621761658031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.680000000000001,0.0,27.67,0.0,0.0,0.0,2757.087025,2757.885355,86400.0,2250.448073,86400.0,0.0,1178.974436,40.465702,86400.0,2323.665421,86400.0,0
1469.0,1.0,6.0,6.0,7.0,7.0,0.6500224216483541,0.5023825731790333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.060000000000001,0.0,28.290000000000003,0.0,0.0,0.0,2156.068322,2157.287624,86400.0,2047.207581,86400.0,721.280113,2047.854174,0.0,86400.0,2154.468733,86400.0,0
92.0,1.0,5.0,5.0,5.0,6.0,1.2555367253996508,0.2934782608695652,2.0,0.0,0.0,0.0,0.0,2.5100000000000007,0.0,12.63,19.210000000000004,0.0,0.0,0.0,0.0,116.168672,2877.045727,86400.0,90.651919,86400.0,0.0,1.12893,94.217945,86400.0,144.857551,86400.0,1
97.0,1.0,6.0,7.0,6.0,6.0,0.783776947484701,0.2371134020618556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.960000000000001,26.390000000000004,0.0,0.0,0.0,0.0,3878.447803,3878.877347,86400.0,196.04339,86400.0,30.049406,0.0,204.921328,86400.0,3827.786754,86400.0,3
70.0,0.0,0.0,7.0,6.0,6.0,1.5654987354945442,0.5285714285714286,1.0,0.0,0.0,0.0,0.0,2.13,0.0,9.2,3.06,19.960000000000004,0.0,0.0,0.0,74.883243,310.825521,86400.0,3.986333,86400.0,0.046457,0.0,10.697565,86400.0,72.147973,86400.0,4
29.0,1.0,7.0,5.0,0.0,0.0,2.1466027520360607,0.5517241379310345,6.0,0.0,3.05,4.24,0.0,0.0,0.0,4.530000000000001,0.0,9.2,0.0,13.330000000000002,0.0,0.0,2.869165,86400.0,4324.193889,86400.0,0.753276,4325.247963,11.443573,86400.0,10.530022,86400.0,2
86.0,3.0,6.0,6.0,6.0,6.0,0.783776947484701,0.1627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23,26.12,0.0,0.0,0.0,0.0,252.276963,251.624714,86400.0,27526.072298,86400.0,43.706885,0.0,177.262658,86400.0,211.452013,86400.0,3
32.0,3.0,6.0,6.0,6.0,6.0,0.7219280948873623,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83,27.520000000000003,0.0,0.0,0.0,0.0,1727.075228,1728.195138,86400.0,529.3533,86400.0,3.2582,0.0,536.919944,86400.0,1725.759961,86400.0,3
28.0,0.0,6.0,6.0,6.0,6.0,0.8812908992306927,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,23.820000000000004,0.0,0.0,0.0,0.0,574.425166,575.422287,86400.0,560.723521,86400.0,0.340172,0.0,565.180496,86400.0,716.947737,86400.0,3
161.0,2.0,1.0,5.0,0.0,0.0,1.3248560371987566,0.1304347826086956,2.0,0.0,18.590000000000003,12.410000000000002,0.0,0.0,0.0,3.3500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,148.287045,86400.0,26079.712009,86400.0,11.943889,10423.343184,1387.097259,86400.0,4660.51556,86400.0,2
75.0,0.0,6.0,6.0,6.0,6.0,0.8812908992306927,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.230000000000002,24.12,0.0,0.0,0.0,0.0,4273.393507,4273.823051,86400.0,590.989094,86400.0,0.091517,0.0,599.867032,86400.0,4222.732458,86400.0,3
152.0,11.0,5.0,7.0,5.0,7.0,0.9709505944546686,0.4868421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.26,0.0,14.090000000000002,0.0,0.0,0.0,7280.921504,2639.306456,86400.0,7263.729397,86400.0,0.0,2073.11159,32.457398,86400.0,7277.893353,86400.0,0
43.0,0.0,5.0,5.0,0.0,0.0,2.1492553971685,0.4883720930232558,3.0,0.0,4.1,2.1500000000000004,0.0,0.0,0.0,11.52,0.0,6.94,0.0,9.640000000000002,0.0,0.0,15.350094,86400.0,9767.703315,86400.0,0.052457,9769.25049,18.744383,86400.0,17.650846,86400.0,2
96.0,0.0,5.0,5.0,0.0,0.0,1.3628980971151297,0.2708333333333333,1.0,0.0,19.88000000000001,0.0,0.0,0.0,0.0,8.2,0.0,6.270000000000001,0.0,0.0,0.0,0.0,2380.088766,86400.0,11639.119263,86400.0,0.059863,11638.06564,85.852694,86400.0,5993.513853,86400.0,2
544.0,1.0,5.0,5.0,0.0,0.0,1.7818395686836463,0.9705882352941176,4.0,0.0,3.05,2.05,0.0,0.0,0.0,7.01,0.0,20.08,0.0,2.16,0.0,0.0,5.527045,86400.0,25893.829285,86400.0,6.7787,2269.705407,8.13283,86400.0,7.376671,86400.0,2
36.0,0.0,6.0,6.0,6.0,6.0,0.9709505944546686,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.69,20.660000000000004,0.0,0.0,0.0,0.0,1693.807594,6423.48746,86400.0,241.784588,86400.0,0.059494,0.0,253.22294,86400.0,1809.25408,86400.0,1
42.0,1.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.4047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,29.78,0.0,0.0,0.0,0.0,819.350798,818.836056,86400.0,167.80019,86400.0,4.85001,0.0,473.758085,86400.0,498.654569,86400.0,1
58.0,5.0,7.0,7.0,6.0,6.0,1.5642928964473437,0.7068965517241379,4.0,0.0,0.0,0.0,0.0,2.12,0.0,6.050000000000002,5.140000000000001,21.04,0.0,0.0,0.0,5106.17335,5062.599293,86400.0,7.794317,86400.0,4.756171,0.0,12.683057,86400.0,5001.462974,86400.0,3
