windowDuration,timeSinceLastSensorEvent,prevDominantSensor1,prevDominantSensor2,lastSensorLocation,lastMotionLocation,complexity,activityChange,areaTransitions,numDistinctSensors,sensorCount-Bathroom,sensorCount-Bedroom,sensorCount-Chair,sensorCount-DiningRoom,sensorCount-Hall,sensorCount-Ignore,sensorCount-Kitchen,sensorCount-LivingRoom,sensorCount-Office,sensorCount-OutsideDoor,sensorCount-WorkArea,sensorElTime-Bathroom,sensorElTime-Bedroom,sensorElTime-Chair,sensorElTime-DiningRoom,sensorElTime-Hall,sensorElTime-Ignore,sensorElTime-Kitchen,sensorElTime-LivingRoom,sensorElTime-Office,sensorElTime-OutsideDoor,sensorElTime-WorkArea,labels
41.0,0.0,5.0,5.0,6.0,6.0,0.7219280948873623,0.3658536585365853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5600000000000005,27.790000000000006,0.0,0.0,0.0,0.0,5153.410853,5146.877776,86400.0,44.717556,86400.0,0.066265,0.0,76.529105,86400.0,81.860823,86400.0,4
60.0,0.0,5.0,6.0,6.0,6.0,2.2892464285091583,0.1666666666666666,9.0,0.0,0.0,0.0,0.0,6.32,0.0,7.130000000000001,4.220000000000001,7.000000000000002,0.0,9.68,0.0,2078.420643,1709.641391,86400.0,0.116934,86400.0,0.042757,0.0,40.389483,86400.0,49.935954,86400.0,1
44.0,3.0,6.0,6.0,5.0,6.0,0.7219280948873623,0.2272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.460000000000001,27.89,0.0,0.0,0.0,0.0,1241.854191,1240.492419,86400.0,478.384625,86400.0,0.0,2.416267,491.756422,86400.0,2872.742127,86400.0,4
68.0,3.0,9.0,5.0,6.0,6.0,0.783776947484701,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.970000000000001,26.38,0.0,0.0,0.0,0.0,2146.404869,1777.625617,86400.0,68.10116,86400.0,2.831951,0.0,108.373709,86400.0,117.92018,86400.0,1
77.0,1.0,6.0,7.0,0.0,0.0,1.7147366491799203,0.7272727272727273,4.0,0.0,7.25,2.18,0.0,0.0,0.0,6.920000000000001,0.0,18.0,0.0,0.0,0.0,0.0,9.178227,86400.0,111.514528,86400.0,3.605773,138.744625,11.474346,86400.0,2264.163416,86400.0,2
65.0,0.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.4769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8100000000000005,28.540000000000006,0.0,0.0,0.0,0.0,7139.786608,7133.158438,86400.0,250.858793,86400.0,0.067693,0.0,254.076909,86400.0,6574.260785,86400.0,1
448.0,2.0,6.0,6.0,7.0,7.0,1.746465798504072,0.0334821428571428,0.0,0.0,0.0,0.0,0.0,2.37,0.0,9.34,7.520000000000001,15.12,0.0,0.0,0.0,1034.820177,1030.074717,86400.0,435.501585,86400.0,66.800408,438.226238,0.0,86400.0,1262.544315,86400.0,0
93.0,0.0,6.0,6.0,6.0,6.0,0.9871377743721864,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.490000000000002,19.860000000000003,0.0,0.0,0.0,0.0,14527.407712,2810.465566,86400.0,847.349515,86400.0,0.059732,0.0,878.437538,86400.0,886.796635,86400.0,4
452.0,4.0,9.0,7.0,5.0,7.0,1.3730174851339658,0.6924778761061947,0.0,0.0,0.0,0.0,0.0,5.0200000000000005,0.0,9.79,0.0,19.54,0.0,0.0,0.0,1677.101522,610.326422,86400.0,353.268051,86400.0,0.0,596.291136,25.142007,86400.0,465.703458,86400.0,0
87.0,2.0,6.0,6.0,6.0,6.0,0.0472792804649148,0.2873563218390804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2500000000000002,33.1,0.0,0.0,0.0,0.0,1527.768331,1524.593639,86400.0,982.752085,86400.0,77.743918,0.0,291.001623,86400.0,299.341269,86400.0,1
