windowDuration,timeSinceLastSensorEvent,prevDominantSensor1,prevDominantSensor2,lastSensorLocation,lastMotionLocation,complexity,activityChange,areaTransitions,numDistinctSensors,sensorCount-Bathroom,sensorCount-Bedroom,sensorCount-Chair,sensorCount-DiningRoom,sensorCount-Hall,sensorCount-Ignore,sensorCount-Kitchen,sensorCount-LivingRoom,sensorCount-Office,sensorCount-OutsideDoor,sensorCount-WorkArea,sensorElTime-Bathroom,sensorElTime-Bedroom,sensorElTime-Chair,sensorElTime-DiningRoom,sensorElTime-Hall,sensorElTime-Ignore,sensorElTime-Kitchen,sensorElTime-LivingRoom,sensorElTime-Office,sensorElTime-OutsideDoor,sensorElTime-WorkArea,labels
108.0,2.0,3.0,1.0,6.0,6.0,0.4689955935892812,0.3703703703703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6800000000000006,30.67,0.0,0.0,0.0,0.0,491.639492,373.826895,86400.0,189.922584,86400.0,67.913555,0.0,194.202941,86400.0,38209.014323,86400.0,3
109.0,2.0,1.0,7.0,0.0,0.0,1.7147366491799203,0.5963302752293578,5.0,0.0,16.189999999999998,2.33,0.0,0.0,0.0,8.590000000000002,0.0,7.240000000000001,0.0,0.0,0.0,0.0,45.435144,86400.0,239.011785,86400.0,1.722723,4013.515963,49.597177,86400.0,5799.169028,86400.0,2
55.0,1.0,6.0,6.0,6.0,6.0,0.0,0.6545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.35,0.0,0.0,0.0,0.0,1851.756001,1054.404,86400.0,121.389358,86400.0,108.575784,0.0,975.324598,86400.0,37638.401154,86400.0,3
45.0,3.0,0.0,7.0,0.0,0.0,0.8812908992306927,0.4,0.0,0.0,24.02,0.0,0.0,0.0,0.0,10.330000000000002,0.0,0.0,0.0,0.0,0.0,0.0,86.056633,86400.0,831.29158,86400.0,3.416249,833.6662,93.389402,86400.0,5754.016608,86400.0,2
147.0,0.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.570000000000001,28.78,0.0,0.0,0.0,0.0,2867.028647,2862.943024,86400.0,348.75495,86400.0,0.042205,0.0,353.056942,86400.0,3108.826734,86400.0,1
45.0,0.0,6.0,6.0,6.0,6.0,0.4689955935892812,0.5777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,30.940000000000005,0.0,0.0,0.0,0.0,3151.342197,3122.910346,86400.0,218.201633,86400.0,12.057837,0.0,310.633063,86400.0,3358.367345,86400.0,1
48.0,0.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,29.66,0.0,0.0,0.0,0.0,381.751697,330.538283,86400.0,282.137615,86400.0,16.320359,0.0,287.528462,86400.0,610.166863,86400.0,1
78.0,2.0,7.0,5.0,0.0,0.0,1.9068905956085187,0.2948717948717949,4.0,0.0,17.25,4.750000000000001,0.0,0.0,0.0,4.830000000000001,2.5700000000000003,4.950000000000001,0.0,0.0,0.0,0.0,66.051115,86400.0,7305.175391,86400.0,55.073748,77.795761,70.131821,86400.0,97.884744,86400.0,2
123.0,3.0,5.0,5.0,0.0,0.0,1.1105522511832788,0.6178861788617886,3.0,0.0,23.65,2.53,0.0,0.0,0.0,8.17,0.0,0.0,0.0,0.0,0.0,0.0,119.171104,86400.0,9137.092736,86400.0,8.471759,9164.322833,127.659483,86400.0,150.65061,86400.0,2
56.0,8.0,6.0,3.0,5.0,0.0,2.2662478973127307,0.5357142857142857,5.0,0.0,5.170000000000001,4.36,0.0,0.0,0.0,9.16,6.300000000000001,9.36,0.0,0.0,0.0,8.530271,21.017203,86400.0,219.477913,86400.0,0.0,48.376029,24.699612,86400.0,1357.791729,86400.0,2
109.0,2.0,5.0,5.0,6.0,6.0,1.431437018627677,0.8899082568807339,0.0,0.0,0.0,0.0,0.0,5.000000000000001,0.0,12.73,15.330000000000002,1.2900000000000005,0.0,0.0,0.0,13758.197967,2041.255821,86400.0,78.13977,86400.0,2.403701,0.0,109.227793,86400.0,117.58689,86400.0,4
94.0,2.0,1.0,6.0,0.0,0.0,0.5665095065529053,0.5106382978723404,0.0,0.0,29.750000000000004,0.0,0.0,0.0,0.0,4.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,162.68827,86400.0,176.557216,86400.0,10.897604,178.226609,169.084158,86400.0,37026.326804,86400.0,2
